CustomerKey,Recency,Frequency,Monetary
22023,300,4,78.96000000000001
15039,115,4,78.96000000000001
22825,130,4,78.96000000000001
15636,217,4,78.96000000000001
23517,86,4,78.96000000000001
23877,46,4,78.96000000000001
19356,18,4,78.96000000000001
21116,78,4,78.96000000000001
17703,228,4,78.96000000000001
22215,275,4,78.96
22970,333,4,78.96
15024,75,4,78.96
17883,141,4,78.96
17311,6,4,78.96
17314,32,4,78.96
20881,102,4,78.96
20572,148,4,78.96
20169,2,4,78.96
17850,332,4,78.96
19514,175,4,78.96
20908,226,4,78.96
17709,76,5,78.95
15701,101,5,78.86
20397,90,3,78.48
21420,76,3,78.48
20689,227,3,78.48
21473,120,3,78.48
21270,192,3,78.48
11440,293,2,78.48
13587,78,3,78.48
13589,147,3,78.48
26367,205,2,78.48
12716,336,3,78.48
21753,259,3,78.48
20414,95,3,78.48
21765,220,3,78.48
11376,91,2,78.48
29421,43,2,78.48
21299,317,3,78.48
18745,36,3,78.26
19085,157,3,78.26
19092,59,3,78.26
18294,58,3,78.26
19086,3,3,78.26
16694,109,6,78.2
16184,72,6,78.2
20759,208,4,77.96000000000001
27194,257,4,77.96000000000001
21802,288,4,77.96000000000001
26841,303,4,77.96000000000001
20704,105,4,77.96000000000001
13582,139,4,77.96000000000001
25808,117,4,77.96000000000001
21628,131,4,77.96000000000001
12320,80,4,77.96000000000001
29434,286,4,77.96000000000001
26909,319,4,77.96000000000001
24076,98,4,77.96000000000001
27408,133,4,77.96000000000001
12626,58,4,77.96
27113,126,4,77.96
23749,117,4,77.96
12596,10,4,77.96
22625,323,4,77.96
20729,208,4,77.96
12664,97,4,77.96
26839,241,4,77.96
21701,220,4,77.92
21236,142,4,77.92
20697,34,4,77.92
21142,23,4,77.92
21780,283,4,77.92
23261,188,4,77.92
17706,15,5,77.91
11305,163,4,77.27000000000001
15441,226,4,77.27000000000001
11633,8,4,77.27000000000001
11636,6,4,77.27000000000001
11737,181,4,77.27000000000001
11508,245,4,77.27000000000001
11746,66,4,77.27000000000001
11770,85,4,77.27000000000001
11213,127,4,77.27000000000001
11228,6,4,77.27000000000001
11638,87,4,77.27000000000001
11656,9,4,77.27000000000001
11794,1,4,77.27000000000001
11207,88,4,77.27000000000001
11883,61,4,77.27000000000001
11204,65,4,77.27000000000001
11206,229,4,77.27000000000001
18172,2,4,77.27000000000001
11800,154,4,77.27000000000001
11310,21,4,77.27000000000001
11311,123,4,77.27000000000001
11288,146,4,77.27000000000001
11280,159,4,77.27000000000001
11366,152,3,77.27
11362,112,3,77.27
12247,256,3,77.27
15128,249,3,77.27
17228,70,3,77.27
14232,247,3,77.27
12587,20,3,77.27
14321,2,3,77.27
17186,194,4,77.27
16602,133,3,77.27
13969,34,3,77.27
13972,20,3,77.27
17075,145,3,77.27
14068,148,3,77.27
19870,38,5,77.25
19750,90,5,77.25
14111,167,2,76.97
13874,174,2,76.97
21464,54,2,76.97
13372,344,2,76.97
20517,208,2,76.97
12948,334,2,76.97
13929,1,2,76.97
12792,12,2,76.97
18152,322,2,76.97
22018,216,2,76.97
18151,297,2,76.97
18150,327,2,76.97
13313,307,2,76.97
13030,127,2,76.97
13053,313,2,76.97
25733,167,4,76.96000000000001
22771,11,3,76.96000000000001
14396,181,3,76.96000000000001
17485,300,3,76.96000000000001
26076,207,3,76.96000000000001
15470,152,3,76.96000000000001
15736,68,5,76.94
16050,89,5,76.94
16285,7,5,76.94
20085,147,6,76.76
11763,63,7,76.64999999999999
15690,9,4,76.57000000000001
11234,117,4,76.27000000000001
16695,76,6,76.15
16618,44,6,76.15
16674,138,6,76.14999999999999
12937,163,2,75.97
13445,61,2,75.97
13479,144,2,75.97
12822,49,2,75.97
19662,173,2,75.97
12845,237,2,75.97
13476,211,2,75.97
15824,304,2,75.97
13465,54,2,75.97
18138,39,2,75.97
23528,120,2,75.97
14373,207,2,75.97
14828,275,2,75.97
13699,91,2,75.97
21904,130,2,75.97
13054,33,2,75.97
22947,317,2,75.97
21981,65,2,75.97
16800,12,6,75.84
14172,118,6,75.74
16611,47,4,75.53
24862,219,2,75.48
12294,151,2,75.48
28055,212,2,75.48
24861,78,2,75.48
22424,282,2,75.48
27751,230,2,75.48
25300,222,2,75.48
25772,162,2,75.48
25792,36,2,75.48
26879,90,2,75.48
27659,351,2,75.48
20255,338,2,75.48
22527,300,2,75.48
24455,274,3,75.47
27652,162,3,75.47
25768,271,3,75.47
12392,305,3,75.47
12540,149,3,75.47
27858,178,3,75.47
18451,54,3,75.47
26998,148,3,75.47
28032,327,3,75.47
27395,103,3,75.47
12376,224,3,75.47
12551,6,3,75.47
17087,171,5,75.21000000000001
21977,217,3,74.98
18896,270,3,74.98
22001,255,3,74.98
21993,312,3,74.98
21184,140,3,74.98
21204,114,3,74.98
20630,74,3,74.98
20619,70,3,74.98
18898,312,3,74.98
14229,69,2,74.98
14688,325,3,74.98
21554,142,3,74.98
21564,249,3,74.98
11371,17,2,74.98
20801,208,2,74.98
15075,58,3,74.98
15703,351,3,74.98
12421,308,3,74.98
21406,302,3,74.98
15708,325,3,74.98
22846,349,3,74.98
21170,96,3,74.98
22209,256,3,74.98
21405,201,3,74.98
19470,135,2,74.98
14549,151,3,74.98
12433,290,3,74.98
12434,55,3,74.98
28632,255,2,74.98
12407,80,3,74.98
16578,70,3,74.98
28977,229,2,74.98
17081,191,2,74.98
12428,80,3,74.98
16592,306,3,74.98
16577,165,3,74.98
20559,305,2,74.98
11978,62,3,74.98
13723,74,3,74.98
13717,242,3,74.98
12569,177,3,74.98
14228,11,2,74.98
21884,100,3,74.98
11960,170,3,74.98
13703,253,3,74.98
12019,111,3,74.98
27686,1,3,74.98
17301,47,2,74.98
27146,223,3,74.98
13681,105,3,74.98
19672,84,3,74.98
27685,32,3,74.98
21898,73,3,74.98
21896,222,3,74.98
28303,180,3,74.98
13813,317,3,74.98
21212,327,3,74.98
21220,290,3,74.98
13168,110,3,74.98
14072,149,2,74.98
12758,233,3,74.98
29036,15,2,74.98
13147,222,3,74.98
12415,53,3,74.98
19191,220,2,74.98
26785,242,3,74.98
13764,303,3,74.98
11785,136,3,74.98
11795,50,3,74.98
17205,66,3,74.98
12306,220,3,74.97
21372,146,4,74.96000000000001
17522,65,4,74.95
19570,126,5,74.94
12034,5,6,74.54
12715,164,6,74.53999999999999
12665,109,6,74.53999999999999
12393,109,2,74.48
20778,18,4,74.46000000000001
21430,122,4,74.46000000000001
23256,116,4,74.46000000000001
21154,40,4,74.46000000000001
25012,276,4,74.46000000000001
21159,328,4,74.46000000000001
22073,236,4,74.46000000000001
20513,291,4,74.46000000000001
20515,208,4,74.46000000000001
21757,3,4,74.46000000000001
21790,219,4,74.46000000000001
20433,37,4,74.46000000000001
20222,27,5,74.45
19630,234,5,74.45
19954,213,5,74.45
23732,284,5,74.44999999999999
18293,348,5,74.24000000000001
15859,100,6,74.14
11202,115,3,73.98
12659,273,3,73.97
22345,331,3,73.97
20471,43,3,73.97
22734,324,4,73.96000000000001
12012,155,4,73.96000000000001
29339,22,4,73.96000000000001
29118,162,4,73.96000000000001
22071,252,4,73.96000000000001
21635,207,4,73.96000000000001
17636,102,4,73.96000000000001
17804,201,4,73.96000000000001
20696,344,4,73.96000000000001
17837,172,4,73.96000000000001
23327,103,4,73.96000000000001
12848,230,4,73.96000000000001
15240,34,4,73.96000000000001
22341,1,4,73.96000000000001
28347,247,4,73.96000000000001
17961,71,4,73.96000000000001
20457,231,4,73.96000000000001
25253,301,4,73.96000000000001
17991,174,4,73.96
16621,124,5,73.86
12476,82,3,73.77
16030,5,6,73.53999999999999
11225,130,5,73.25
16487,181,5,73.24000000000001
13201,39,7,73.16
16301,304,4,72.96000000000001
27850,293,4,72.96000000000001
15019,142,4,72.96000000000001
16257,7,4,72.96000000000001
19937,13,4,72.96000000000001
21870,61,4,72.96
17106,103,4,72.96
14854,144,4,72.96
21547,137,4,72.96
20510,9,3,72.93
21163,1,3,72.93
20772,6,3,72.93
12168,144,4,72.88000000000001
14530,61,5,72.86
15686,60,3,72.58000000000001
11961,98,3,72.28
11859,44,3,72.28
11744,140,3,72.28
11789,261,3,72.28
18266,148,4,72.25999999999999
17776,201,5,72.25
11320,148,5,72.21000000000001
11874,6,5,72.21000000000001
18287,301,5,72.16
16179,54,5,72.16
13166,298,2,71.97
13881,140,2,71.97
14376,168,2,71.97
14076,256,2,71.97
12796,285,2,71.97
22107,216,2,71.97
14251,69,2,71.97
15049,49,2,71.97
14243,283,2,71.97
14246,318,2,71.97
14273,130,2,71.97
13193,192,2,71.97
12744,138,2,71.97
19826,337,2,71.97
14166,334,2,71.97
14152,173,2,71.97
13880,191,2,71.97
12977,314,2,71.97
13381,174,2,71.97
13739,143,2,71.97
12909,88,2,71.97
12905,153,2,71.97
14711,293,2,71.97
13748,269,2,71.97
20492,348,2,71.97
15820,346,2,71.97
13914,263,2,71.97
13863,128,2,71.97
13750,220,2,71.97
12528,139,2,71.97
12890,12,2,71.97
13347,223,2,71.97
13375,42,2,71.97
13371,161,2,71.97
13368,80,2,71.97
13363,320,2,71.97
13469,7,2,71.97
14872,232,2,71.97
13335,45,2,71.97
13305,255,2,71.97
22949,271,2,71.97
13295,3,2,71.97
13306,29,2,71.97
18145,338,2,71.97
13195,280,2,71.97
20300,111,2,71.97
13227,275,2,71.97
13098,251,2,71.97
20631,199,4,71.96000000000001
11133,15,4,71.96000000000001
20330,15,4,71.95
19693,239,4,71.95
15069,317,4,71.95
19047,284,4,71.95
13321,15,4,71.95
22714,203,4,71.95
12454,281,4,71.95
14350,118,4,71.95
14339,336,4,71.95
14168,2,4,71.95
14136,236,4,71.95
21745,157,4,71.95
13373,289,4,71.95
13334,167,4,71.95
13215,155,4,71.95
13858,157,4,71.95
17210,9,4,71.95
22161,25,5,71.94
22742,316,5,71.94
22807,9,5,71.94
22142,293,5,71.94
15224,50,4,71.92
28385,25,3,71.58000000000001
14204,351,3,71.58000000000001
24237,30,3,71.58000000000001
24261,186,3,71.58000000000001
24288,100,3,71.58000000000001
25764,214,3,71.58000000000001
23729,345,3,71.58000000000001
25373,113,3,71.58000000000001
24616,159,3,71.58000000000001
25374,199,3,71.58000000000001
25439,347,3,71.58000000000001
25422,206,3,71.58000000000001
25424,77,3,71.58000000000001
25441,271,3,71.58000000000001
14179,8,3,71.58000000000001
25431,72,3,71.58000000000001
24264,93,3,71.58000000000001
24500,216,3,71.58000000000001
24515,25,3,71.58000000000001
24318,264,3,71.58000000000001
28398,189,3,71.58000000000001
23791,198,3,71.58000000000001
24497,344,3,71.58000000000001
24635,2,3,71.58000000000001
23787,295,3,71.58000000000001
24419,262,3,71.58000000000001
24411,298,3,71.58000000000001
24439,136,3,71.58000000000001
24426,85,3,71.58000000000001
24407,62,3,71.58000000000001
28402,336,3,71.58000000000001
25899,309,3,71.58000000000001
27889,81,3,71.58000000000001
24651,222,3,71.58000000000001
25261,295,3,71.58000000000001
25274,104,3,71.58000000000001
24350,256,3,71.58000000000001
25187,4,3,71.58000000000001
23795,301,3,71.58000000000001
23800,100,3,71.58000000000001
24672,1,3,71.58000000000001
23804,296,3,71.58000000000001
24679,58,3,71.58000000000001
24409,24,3,71.58000000000001
25179,111,3,71.58000000000001
25102,329,3,71.58000000000001
25069,204,3,71.58000000000001
25067,22,3,71.58000000000001
24777,336,3,71.58000000000001
25158,132,3,71.58000000000001
25159,112,3,71.58000000000001
25167,55,3,71.58000000000001
12818,48,3,71.58000000000001
24726,134,3,71.58000000000001
24727,17,3,71.58000000000001
24736,228,3,71.58000000000001
24766,173,3,71.58000000000001
24448,101,3,71.58000000000001
13608,94,3,71.58000000000001
25065,290,3,71.58000000000001
12851,49,3,71.58000000000001
24965,206,3,71.58000000000001
24973,224,3,71.58000000000001
24961,194,3,71.58000000000001
24954,99,3,71.58000000000001
24943,49,3,71.58000000000001
24952,335,3,71.58000000000001
24932,230,3,71.58000000000001
24813,276,3,71.58000000000001
16626,239,4,71.57000000000001
12519,9,2,71.48
20096,26,3,71.46
14988,15,4,71.27000000000001
14981,236,4,71.27
14983,59,4,71.27
13640,69,5,71.25
15811,181,5,71.16
16614,58,5,71.16
22855,47,4,70.96000000000001
16919,23,4,70.95
14954,179,4,70.95
11210,130,5,70.76
15261,170,6,70.74
13776,304,4,70.57
15807,32,4,70.57
11434,183,4,70.46000000000001
16175,2,5,70.25
15615,17,7,70.24000000000001
15720,50,4,70.22
14086,5,6,70.14999999999999
12493,244,2,69.99000000000001
11871,230,2,69.99000000000001
15705,239,2,69.99000000000001
12743,89,2,69.99000000000001
11940,20,2,69.99000000000001
11949,112,2,69.99000000000001
11836,267,2,69.99000000000001
11860,63,2,69.99000000000001
16586,173,2,69.99000000000001
28342,192,1,69.99
19138,45,1,69.99
19132,25,1,69.99
26590,89,1,69.99
19634,117,1,69.99
18593,316,1,69.99
18601,302,1,69.99
18577,315,1,69.99
18579,78,1,69.99
13550,299,1,69.99
13531,131,1,69.99
13512,161,1,69.99
20333,60,1,69.99
20334,335,1,69.99
20335,113,1,69.99
20336,30,1,69.99
20113,79,1,69.99
27756,181,1,69.99
28025,4,1,69.99
19755,80,1,69.99
27345,79,1,69.99
28964,265,1,69.99
22147,143,1,69.99
22148,206,1,69.99
22150,309,1,69.99
20308,302,1,69.99
20285,32,1,69.99
19134,143,1,69.99
19135,283,1,69.99
20361,334,1,69.99
27344,238,1,69.99
28640,175,1,69.99
26770,103,1,69.99
26771,305,1,69.99
27758,295,1,69.99
18681,296,1,69.99
27724,110,1,69.99
27731,33,1,69.99
27739,244,1,69.99
22403,254,1,69.99
18660,59,1,69.99
20107,174,1,69.99
15682,9,1,69.99
20119,102,1,69.99
20121,302,1,69.99
27357,120,1,69.99
27360,275,1,69.99
27361,117,1,69.99
27367,159,1,69.99
19151,108,1,69.99
19153,226,1,69.99
19154,24,1,69.99
19166,123,1,69.99
20366,324,1,69.99
20368,253,1,69.99
20349,194,1,69.99
20357,208,1,69.99
18669,159,1,69.99
18671,312,1,69.99
18682,110,1,69.99
28452,274,1,69.99
28456,344,1,69.99
28457,15,1,69.99
22064,332,1,69.99
20124,220,1,69.99
21381,62,1,69.99
21382,339,1,69.99
21383,75,1,69.99
29124,245,1,69.99
21377,224,1,69.99
19551,109,1,69.99
19552,308,1,69.99
19540,74,1,69.99
27350,288,1,69.99
20126,10,1,69.99
20127,277,1,69.99
26151,203,1,69.99
26157,109,1,69.99
26159,122,1,69.99
26164,193,1,69.99
28575,128,1,69.99
28589,279,1,69.99
22017,223,1,69.99
22028,346,1,69.99
28551,257,1,69.99
28737,335,1,69.99
18522,296,1,69.99
19805,205,1,69.99
19809,267,1,69.99
19811,148,1,69.99
19800,207,1,69.99
19778,328,1,69.99
20010,113,1,69.99
20018,213,1,69.99
28496,157,1,69.99
19686,154,1,69.99
19663,142,1,69.99
19665,67,1,69.99
26773,303,1,69.99
19022,105,1,69.99
19779,198,1,69.99
27656,162,1,69.99
18754,309,1,69.99
21237,155,1,69.99
26146,33,1,69.99
20497,320,1,69.99
19863,11,1,69.99
18791,24,1,69.99
19996,119,1,69.99
20008,89,1,69.99
19864,197,1,69.99
22065,322,1,69.99
28462,294,1,69.99
28464,32,1,69.99
15104,178,1,69.99
18764,178,1,69.99
18771,84,1,69.99
18775,346,1,69.99
18851,33,1,69.99
18853,263,1,69.99
18814,188,1,69.99
18815,116,1,69.99
19017,70,1,69.99
27282,98,1,69.99
20274,165,1,69.99
20278,317,1,69.99
19227,307,1,69.99
19231,200,1,69.99
19825,212,1,69.99
19832,28,1,69.99
19237,44,1,69.99
19238,246,1,69.99
20381,76,1,69.99
20362,64,1,69.99
27380,234,1,69.99
22574,225,1,69.99
20396,104,1,69.99
28442,293,1,69.99
28447,230,1,69.99
18874,164,1,69.99
19398,66,1,69.99
18877,251,1,69.99
18879,70,1,69.99
18880,92,1,69.99
29071,243,1,69.99
26137,130,1,69.99
19006,26,1,69.99
19007,132,1,69.99
18886,110,1,69.99
18870,4,1,69.99
18843,55,1,69.99
18845,267,1,69.99
18847,148,1,69.99
18892,60,1,69.99
18893,304,1,69.99
27522,165,1,69.99
28767,233,1,69.99
20139,255,1,69.99
19703,330,1,69.99
29005,315,1,69.99
29021,165,1,69.99
19233,280,1,69.99
19857,267,1,69.99
19877,133,1,69.99
26425,137,1,69.99
26426,40,1,69.99
26428,120,1,69.99
26430,114,1,69.99
26434,207,1,69.99
19833,277,1,69.99
28771,19,1,69.99
26741,155,1,69.99
26742,104,1,69.99
19242,261,1,69.99
19243,224,1,69.99
19246,188,1,69.99
18997,136,1,69.99
18964,269,1,69.99
28567,75,1,69.99
27502,349,1,69.99
18912,221,1,69.99
28817,327,1,69.99
20752,95,1,69.99
20757,14,1,69.99
27400,345,1,69.99
27401,259,1,69.99
27415,347,1,69.99
20747,41,1,69.99
27419,220,1,69.99
18946,155,1,69.99
18988,74,1,69.99
18991,44,1,69.99
18996,18,1,69.99
19852,303,1,69.99
18935,347,1,69.99
18937,44,1,69.99
18969,8,1,69.99
18938,88,1,69.99
20289,145,1,69.99
18939,4,1,69.99
15107,294,1,69.99
15110,18,1,69.99
19866,108,1,69.99
19727,345,1,69.99
20185,120,1,69.99
19871,142,1,69.99
29037,252,1,69.99
26659,9,1,69.99
26670,223,1,69.99
26671,101,1,69.99
28034,41,1,69.99
28035,260,1,69.99
28046,32,1,69.99
19878,37,1,69.99
19879,316,1,69.99
19880,290,1,69.99
15096,118,1,69.99
20293,121,1,69.99
20327,241,1,69.99
20329,83,1,69.99
20298,2,1,69.99
20301,236,1,69.99
20305,100,1,69.99
20306,258,1,69.99
19846,103,1,69.99
19859,240,1,69.99
20343,342,1,69.99
20322,20,1,69.99
20365,2,1,69.99
27420,339,1,69.99
19107,249,1,69.99
18587,89,1,69.99
15352,297,1,69.99
19733,344,1,69.99
19694,171,1,69.99
19702,238,1,69.99
19139,238,1,69.99
19126,110,1,69.99
22155,129,1,69.99
22156,314,1,69.99
19894,229,1,69.99
19896,292,1,69.99
23590,12,3,69.97
23069,334,3,69.97
21535,62,3,69.97
21514,228,3,69.97
22729,283,3,69.97
20972,90,3,69.97
21249,49,3,69.97
23457,129,3,69.97
23468,21,3,69.97
23477,46,3,69.97
17846,168,3,69.97
22967,143,3,69.97
21457,109,3,69.97
29312,244,3,69.97
22351,209,3,69.97
21350,325,3,69.97
21325,265,3,69.97
21738,41,3,69.97
20438,278,3,69.97
21900,226,3,69.97
23065,204,3,69.97
17930,118,3,69.97
23782,111,3,69.97
22761,118,3,69.97
22763,97,3,69.97
22767,295,3,69.97
23055,147,3,69.97
23031,151,3,69.97
18264,88,3,69.97
17997,271,3,69.97
22891,247,3,69.97
23194,70,3,69.97
23203,82,3,69.97
23205,250,3,69.97
23206,163,3,69.97
23812,104,3,69.97
23405,300,3,69.97
19345,289,3,69.97
19349,128,3,69.97
22982,315,3,69.97
20229,148,3,69.97
20233,256,3,69.97
22731,189,3,69.97
22723,107,3,69.97
21261,270,3,69.97
20248,19,3,69.97
23824,342,3,69.97
28759,18,3,69.97
22776,229,3,69.97
14864,98,3,69.97
22890,66,3,69.97
21775,289,3,69.97
23514,110,3,69.97
23495,94,3,69.97
23496,279,3,69.97
22724,170,3,69.97
20408,135,3,69.97
21025,80,3,69.97
23367,212,3,69.97
22162,223,3,69.97
22166,216,3,69.97
23831,347,3,69.97
22756,258,3,69.97
19411,11,3,69.97
23380,294,3,69.97
23388,39,3,69.97
23354,320,3,69.97
21198,105,3,69.97
23862,289,3,69.97
23863,218,3,69.97
22098,200,3,69.97
22103,236,3,69.97
23728,279,3,69.97
20252,135,3,69.97
23734,184,3,69.97
23694,198,3,69.97
23697,275,3,69.97
24557,230,3,69.97
17749,161,3,69.97
17711,193,3,69.97
20132,218,3,69.97
20135,197,3,69.97
22783,127,3,69.97
22792,158,3,69.97
22793,112,3,69.97
23889,23,3,69.97
17643,68,3,69.97
17638,38,3,69.97
22084,98,3,69.97
22333,316,3,69.97
17713,270,3,69.97
17721,291,3,69.97
22057,9,3,69.97
23157,152,3,69.97
28941,84,3,69.97
23894,303,3,69.97
22035,289,3,69.97
22837,124,3,69.97
21917,225,3,69.97
23285,6,3,69.97
23298,120,3,69.97
20583,220,3,69.97
20924,200,3,69.97
21069,60,3,69.97
20595,188,3,69.97
29119,75,3,69.97
29121,126,3,69.97
22819,151,3,69.97
23674,23,3,69.97
16434,226,3,69.97
23093,12,3,69.97
22977,232,3,69.97
29188,194,3,69.97
20591,322,3,69.97
22367,263,3,69.97
25013,65,3,69.97
22861,174,3,69.97
23240,110,3,69.97
23241,215,3,69.97
20849,103,3,69.97
17878,68,3,69.97
21591,23,3,69.97
23628,241,3,69.97
23639,322,3,69.97
21519,217,3,69.97
21134,249,3,69.97
21145,75,3,69.97
22369,217,3,69.97
20903,232,3,69.97
20904,15,3,69.97
20889,160,3,69.97
20909,279,3,69.97
23050,344,3,69.97
23053,78,3,69.97
16568,337,3,69.97
21302,237,3,69.97
23580,323,3,69.97
23581,150,3,69.97
17771,342,3,69.97
24540,219,3,69.97
24545,110,3,69.97
24554,155,3,69.97
23133,136,3,69.97
22989,243,3,69.97
24226,155,3,69.97
17835,136,4,69.96
16683,164,4,69.87
12036,98,5,69.55
20705,288,3,69.47
20411,245,3,69.47
26819,30,4,69.46000000000001
28898,314,4,69.46000000000001
27787,323,4,69.46000000000001
21058,205,4,69.46000000000001
25790,12,4,69.46000000000001
25302,37,4,69.46000000000001
11475,266,4,69.46
24845,103,4,69.46
21098,165,4,69.46
26716,47,3,68.97
26715,97,3,68.97
29406,166,3,68.97
22661,75,3,68.97
27328,4,3,68.97
21303,170,3,68.97
28945,269,3,68.97
26720,159,3,68.97
20730,225,3,68.97
28558,45,3,68.97
26580,13,3,68.97
22922,171,3,68.97
28374,312,3,68.97
26807,343,3,68.97
26573,344,3,68.97
26554,74,3,68.97
26597,10,3,68.97
26553,31,3,68.97
24589,300,3,68.97
26577,227,3,68.97
17698,255,3,68.97
26800,173,3,68.97
26777,203,3,68.97
11389,58,3,68.97
26675,179,3,68.97
26737,228,3,68.97
27310,88,3,68.97
27307,180,3,68.97
25697,344,3,68.97
27314,181,3,68.97
12400,158,3,68.97
27315,12,3,68.97
24075,85,3,68.97
20688,6,3,68.97
29240,25,3,68.97
21616,272,3,68.97
21625,156,3,68.97
24719,86,3,68.97
21316,93,3,68.97
26835,66,3,68.97
26415,5,3,68.97
26883,50,3,68.97
17570,322,3,68.97
26391,232,3,68.97
28465,310,3,68.97
17507,166,3,68.97
22342,105,3,68.97
22338,346,3,68.97
26943,91,3,68.97
24012,92,3,68.97
21433,148,3,68.97
20105,147,3,68.97
23980,112,3,68.97
12555,133,3,68.97
25688,138,3,68.97
11386,73,3,68.97
22011,46,3,68.97
26674,180,3,68.97
20633,102,3,68.97
23237,326,3,68.97
22870,265,3,68.97
23972,81,3,68.97
23963,147,3,68.97
23275,69,3,68.97
23931,4,3,68.97
27015,71,3,68.97
26251,33,3,68.97
26248,192,3,68.97
23918,301,3,68.97
20538,95,3,68.97
27070,25,3,68.97
27065,197,3,68.97
26259,288,3,68.97
21696,16,3,68.97
25698,131,3,68.97
21286,60,3,68.97
21164,160,3,68.97
21712,253,3,68.97
20506,317,3,68.97
17180,65,3,68.97
27637,194,3,68.97
20524,231,3,68.97
27098,149,3,68.97
